signal_id,timestamp,signal_action,signal_type,signal_price,status,skip_reason,consecutive_losses,win_streak,current_capital,has_open_position,feature_open,feature_high,feature_low,feature_close,feature_volume,feature_EMA_8,feature_EMA_21,feature_EMA_50,feature_RSI,feature_MACD,feature_MACD_signal,feature_MACD_hist,feature_ATR,feature_BB_width,feature_ema8_vs_ema21,feature_price_vs_ema50,feature_returns_1min,feature_hour,feature_minute,feature_day_of_week,feature_has_open_position,feature_consecutive_losses,feature_win_streak,feature_capital
138,2020-01-06 13:18:00,SELL,SELL_MODERATE,12012.85,EXECUTED,,3,0,965650.0000000014,True,12016.25,12016.85,12012.85,12012.85,0.0,12017.978148217066,12019.041753521238,12021.856350989048,44.70776140389154,-0.8132294101196749,-0.38928539031239456,-0.4239440198072803,6.007091666666668,0.0012227305356957538,-1.0636053041725972,-0.0007491647484464403,-0.031622790045471305,13.0,18.0,0.0,False,3.0,0.0,965650.0000000014
139,2020-01-06 13:41:00,BUY,BUY_MODERATE,12024.7,GENERATED,,4,0,962095.0000000013,False,12022.8,12025.05,12022.5,12024.7,0.0,12019.714507954524,12017.89701800807,12018.873279081185,67.90255518245493,0.9524375253149628,-0.05864598864506329,1.011083513960026,6.012041666666667,0.0009372300863398454,1.8174899464538612,0.0004847975998680809,0.01746710362151571,13.0,41.0,0.0,False,4.0,0.0,962095.0000000013
140,2020-01-06 13:41:00,BUY,BUY_MODERATE,12024.7,EXECUTED,,4,0,962095.0000000013,True,12022.8,12025.05,12022.5,12024.7,0.0,12019.714507954524,12017.89701800807,12018.873279081185,67.90255518245493,0.9524375253149628,-0.05864598864506329,1.011083513960026,6.012041666666667,0.0009372300863398454,1.8174899464538612,0.0004847975998680809,0.01746710362151571,13.0,41.0,0.0,False,4.0,0.0,962095.0000000013
141,,NO_SIGNAL,,0.0,NO_SIGNAL,,5,0,959747.500000001,False,,,,,,,,,,,,,,,,,,,,,,,,
142,,NO_SIGNAL,,0.0,NO_SIGNAL,,5,0,959747.500000001,False,,,,,,,,,,,,,,,,,,,,,,,,
143,,NO_SIGNAL,,0.0,NO_SIGNAL,,5,0,959747.500000001,False,,,,,,,,,,,,,,,,,,,,,,,,
144,,NO_SIGNAL,,0.0,NO_SIGNAL,,5,0,959747.500000001,False,,,,,,,,,,,,,,,,,,,,,,,,
145,,NO_SIGNAL,,0.0,NO_SIGNAL,,5,0,959747.500000001,False,,,,,,,,,,,,,,,,,,,,,,,,
146,,NO_SIGNAL,,0.0,NO_SIGNAL,,5,0,959747.500000001,False,,,,,,,,,,,,,,,,,,,,,,,,
147,,NO_SIGNAL,,0.0,NO_SIGNAL,,5,0,959747.500000001,False,,,,,,,,,,,,,,,,,,,,,,,,
148,,NO_SIGNAL,,0.0,NO_SIGNAL,,5,0,959747.500000001,False,,,,,,,,,,,,,,,,,,,,,,,,
149,,NO_SIGNAL,,0.0,NO_SIGNAL,,5,0,959747.500000001,False,,,,,,,,,,,,,,,,,,,,,,,,
150,,NO_SIGNAL,,0.0,NO_SIGNAL,,5,0,959747.500000001,False,,,,,,,,,,,,,,,,,,,,,,,,
151,2020-01-06 14:07:00,SELL,SELL_MODERATE,12006.15,GENERATED,,5,0,959747.500000001,False,12003.85,12007.55,12003.85,12006.15,0.0,12003.92185966313,12009.024313422478,12013.872705415068,33.88204480043973,-4.586449503551194,-3.7655756657967263,-0.8208738377544673,6.002925,0.0028436152528197,-5.102453759347554,-0.0006428156519077133,0.021243626911915392,14.0,7.0,0.0,False,5.0,0.0,959747.500000001
152,2020-01-06 14:07:00,SELL,SELL_MODERATE,12006.15,EXECUTED,,5,0,959747.500000001,True,12003.85,12007.55,12003.85,12006.15,0.0,12003.92185966313,12009.024313422478,12013.872705415068,33.88204480043973,-4.586449503551194,-3.7655756657967263,-0.8208738377544673,6.002925,0.0028436152528197,-5.102453759347554,-0.0006428156519077133,0.021243626911915392,14.0,7.0,0.0,False,5.0,0.0,959747.500000001
153,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,962076.250000001,False,,,,,,,,,,,,,,,,,,,,,,,,
154,2020-01-06 14:41:00,SELL,SELL_MODERATE,11980.75,GENERATED,,0,1,962076.250000001,False,11975.05,11981.55,11975.05,11980.75,0.0,11979.811714542757,11984.164841165591,11992.84615099212,36.25255142364044,-4.552728807300809,-4.385362422187713,-0.16736638511309643,5.989558333333333,0.0016276831898303908,-4.353126622834679,-0.0010086138719556104,0.04718123439468869,14.0,41.0,0.0,False,0.0,1.0,962076.250000001
155,2020-01-06 14:41:00,SELL,SELL_MODERATE,11980.75,EXECUTED,,0,1,962076.250000001,True,11975.05,11981.55,11975.05,11980.75,0.0,11979.811714542757,11984.164841165591,11992.84615099212,36.25255142364044,-4.552728807300809,-4.385362422187713,-0.16736638511309643,5.989558333333333,0.0016276831898303908,-4.353126622834679,-0.0010086138719556104,0.04718123439468869,14.0,41.0,0.0,False,0.0,1.0,962076.250000001
156,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,956488.7500000012,False,,,,,,,,,,,,,,,,,,,,,,,,
157,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,956488.7500000012,False,,,,,,,,,,,,,,,,,,,,,,,,
158,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,956488.7500000012,False,,,,,,,,,,,,,,,,,,,,,,,,
159,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,956488.7500000012,False,,,,,,,,,,,,,,,,,,,,,,,,
160,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,956488.7500000012,False,,,,,,,,,,,,,,,,,,,,,,,,
161,2020-01-06 14:56:00,BUY,BUY_MODERATE,11997.4,GENERATED,,1,0,956488.7500000012,False,12005.15,12005.15,11996.95,11997.4,0.0,11999.07409306553,11992.92088873999,11993.273077421678,65.01188428064835,4.263075443852358,1.9942113754873327,2.2688640683650254,5.9999166666666675,0.0036230141864059,6.153204325541083,0.0003441031111091064,-0.058311952284162416,14.0,56.0,0.0,False,1.0,0.0,956488.7500000012
162,2020-01-06 14:56:00,BUY,BUY_MODERATE,11997.4,EXECUTED,,1,0,956488.7500000012,True,12005.15,12005.15,11996.95,11997.4,0.0,11999.07409306553,11992.92088873999,11993.273077421678,65.01188428064835,4.263075443852358,1.9942113754873327,2.2688640683650254,5.9999166666666675,0.0036230141864059,6.153204325541083,0.0003441031111091064,-0.058311952284162416,14.0,56.0,0.0,False,1.0,0.0,956488.7500000012
163,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,952007.5000000016,False,,,,,,,,,,,,,,,,,,,,,,,,
164,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,952007.5000000016,False,,,,,,,,,,,,,,,,,,,,,,,,
165,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,952007.5000000016,False,,,,,,,,,,,,,,,,,,,,,,,,
166,2020-01-06 15:10:00,SELL,SELL_MODERATE,11990.85,GENERATED,,2,0,952007.5000000016,False,11985.55,11991.3,11985.4,11990.85,0.0,11990.016836016572,11991.918686955483,11992.871575530673,42.963262114566504,-0.7462949071741605,0.6804302742235319,-1.4267251813976922,5.9945916666666665,0.002350627884302282,-1.9018509389115934,-0.00016856476098658923,0.04881101376721375,15.0,10.0,0.0,False,2.0,0.0,952007.5000000016
167,2020-01-06 15:10:00,SELL,SELL_MODERATE,11990.85,EXECUTED,,2,0,952007.5000000016,True,11985.55,11991.3,11985.4,11990.85,0.0,11990.016836016572,11991.918686955483,11992.871575530673,42.963262114566504,-0.7462949071741605,0.6804302742235319,-1.4267251813976922,5.9945916666666665,0.002350627884302282,-1.9018509389115934,-0.00016856476098658923,0.04881101376721375,15.0,10.0,0.0,False,2.0,0.0,952007.5000000016
168,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
169,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
170,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
171,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
172,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
173,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
174,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
175,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
176,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
177,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
178,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
179,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
180,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
181,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
182,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
183,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
184,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
185,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
186,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
187,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
188,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
189,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
190,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
191,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
192,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
193,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
194,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
195,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
196,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
197,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
198,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
199,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
200,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
201,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
202,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
203,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
204,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
205,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
206,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
207,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
208,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
209,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
210,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
211,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
212,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
213,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
214,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
215,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
216,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
217,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
218,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
219,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
220,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
221,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
222,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
223,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
224,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
225,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
226,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
227,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
228,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,906388.7500000017,False,,,,,,,,,,,,,,,,,,,,,,,,
229,2020-01-07 10:16:00,BUY,BUY_MODERATE,12128.5,GENERATED,,3,0,906388.7500000017,False,12127.15,12129.25,12125.9,12128.5,0.0,12126.702892154337,12126.55349471331,12118.20359408721,57.92273510578807,-0.27027368755443604,-1.08567400728011,0.8154003197256741,6.063941666666667,0.0018954076290720997,0.14939744102775876,0.0008496643774671409,0.007008777463068938,10.0,16.0,1.0,False,3.0,0.0,906388.7500000017
230,2020-01-07 10:16:00,BUY,BUY_MODERATE,12128.5,EXECUTED,,3,0,906388.7500000017,True,12127.15,12129.25,12125.9,12128.5,0.0,12126.702892154337,12126.55349471331,12118.20359408721,57.92273510578807,-0.27027368755443604,-1.08567400728011,0.8154003197256741,6.063941666666667,0.0018954076290720997,0.14939744102775876,0.0008496643774671409,0.007008777463068938,10.0,16.0,1.0,False,3.0,0.0,906388.7500000017
231,2020-01-07 10:24:00,SELL,SELL_MODERATE,12118.45,GENERATED,,4,0,903373.750000002,False,12119.6,12120.55,12117.75,12118.45,0.0,12122.358312866483,12124.401875790629,12119.46534585041,43.060890621737016,-1.4863163662284933,-0.9116499354974829,-0.5746664307310104,6.059458333333333,0.0014752525327113965,-2.04356292414559,-8.377810583515277e-05,-0.010726293859186775,10.0,24.0,1.0,False,4.0,0.0,903373.750000002
232,2020-01-07 10:24:00,SELL,SELL_MODERATE,12118.45,EXECUTED,,4,0,903373.750000002,True,12119.6,12120.55,12117.75,12118.45,0.0,12122.358312866483,12124.401875790629,12119.46534585041,43.060890621737016,-1.4863163662284933,-0.9116499354974829,-0.5746664307310104,6.059458333333333,0.0014752525327113965,-2.04356292414559,-8.377810583515277e-05,-0.010726293859186775,10.0,24.0,1.0,False,4.0,0.0,903373.750000002
233,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,909126.250000002,False,,,,,,,,,,,,,,,,,,,,,,,,
234,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,909126.250000002,False,,,,,,,,,,,,,,,,,,,,,,,,
235,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,909126.250000002,False,,,,,,,,,,,,,,,,,,,,,,,,
236,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,909126.250000002,False,,,,,,,,,,,,,,,,,,,,,,,,
237,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,909126.250000002,False,,,,,,,,,,,,,,,,,,,,,,,,
238,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,909126.250000002,False,,,,,,,,,,,,,,,,,,,,,,,,
239,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,909126.250000002,False,,,,,,,,,,,,,,,,,,,,,,,,
240,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,909126.250000002,False,,,,,,,,,,,,,,,,,,,,,,,,
241,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,909126.250000002,False,,,,,,,,,,,,,,,,,,,,,,,,
242,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,909126.250000002,False,,,,,,,,,,,,,,,,,,,,,,,,
243,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,909126.250000002,False,,,,,,,,,,,,,,,,,,,,,,,,
244,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,909126.250000002,False,,,,,,,,,,,,,,,,,,,,,,,,
245,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,909126.250000002,False,,,,,,,,,,,,,,,,,,,,,,,,
246,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,909126.250000002,False,,,,,,,,,,,,,,,,,,,,,,,,
247,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,909126.250000002,False,,,,,,,,,,,,,,,,,,,,,,,,
248,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,909126.250000002,False,,,,,,,,,,,,,,,,,,,,,,,,
249,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,909126.250000002,False,,,,,,,,,,,,,,,,,,,,,,,,
250,2020-01-07 11:17:00,SELL,SELL_MODERATE,12060.15,GENERATED,,0,1,909126.250000002,False,12055.5,12060.2,12055.5,12060.15,0.0,12062.019114523924,12073.120443699634,12089.461409293539,37.46831008189381,-11.555542923326357,-11.360847789358687,-0.19469513396767013,6.029308333333334,0.0035772436073308028,-11.101329175709907,-0.0024245421943286383,0.035252449008371656,11.0,17.0,1.0,False,0.0,1.0,909126.250000002
251,2020-01-07 11:17:00,SELL,SELL_MODERATE,12060.15,EXECUTED,,0,1,909126.250000002,True,12055.5,12060.2,12055.5,12060.15,0.0,12062.019114523924,12073.120443699634,12089.461409293539,37.46831008189381,-11.555542923326357,-11.360847789358687,-0.19469513396767013,6.029308333333334,0.0035772436073308028,-11.101329175709907,-0.0024245421943286383,0.035252449008371656,11.0,17.0,1.0,False,0.0,1.0,909126.250000002
252,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,904776.2500000019,False,,,,,,,,,,,,,,,,,,,,,,,,
253,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,904776.2500000019,False,,,,,,,,,,,,,,,,,,,,,,,,
254,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,904776.2500000019,False,,,,,,,,,,,,,,,,,,,,,,,,
255,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,904776.2500000019,False,,,,,,,,,,,,,,,,,,,,,,,,
256,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,904776.2500000019,False,,,,,,,,,,,,,,,,,,,,,,,,
257,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,904776.2500000019,False,,,,,,,,,,,,,,,,,,,,,,,,
258,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,904776.2500000019,False,,,,,,,,,,,,,,,,,,,,,,,,
259,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,904776.2500000019,False,,,,,,,,,,,,,,,,,,,,,,,,
260,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,904776.2500000019,False,,,,,,,,,,,,,,,,,,,,,,,,
261,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,904776.2500000019,False,,,,,,,,,,,,,,,,,,,,,,,,
262,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,904776.2500000019,False,,,,,,,,,,,,,,,,,,,,,,,,
263,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,904776.2500000019,False,,,,,,,,,,,,,,,,,,,,,,,,
264,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,904776.2500000019,False,,,,,,,,,,,,,,,,,,,,,,,,
265,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,904776.2500000019,False,,,,,,,,,,,,,,,,,,,,,,,,
266,2020-01-07 11:37:00,BUY,BUY_MODERATE,12087.4,GENERATED,,1,0,904776.2500000019,False,12088.15,12089.25,12087.15,12087.4,0.0,12084.439159330199,12078.59730511615,12082.656251522376,69.29477157385345,3.297371850338095,0.45883495425629606,2.838536896081799,6.043966666666667,0.0029191563331220616,5.8418542140479985,0.0003926080804479426,-0.010753844499422627,11.0,37.0,1.0,False,1.0,0.0,904776.2500000019
267,2020-01-07 11:37:00,BUY,BUY_MODERATE,12087.4,EXECUTED,,1,0,904776.2500000019,True,12088.15,12089.25,12087.15,12087.4,0.0,12084.439159330199,12078.59730511615,12082.656251522376,69.29477157385345,3.297371850338095,0.45883495425629606,2.838536896081799,6.043966666666667,0.0029191563331220616,5.8418542140479985,0.0003926080804479426,-0.010753844499422627,11.0,37.0,1.0,False,1.0,0.0,904776.2500000019
268,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,900913.7500000021,False,,,,,,,,,,,,,,,,,,,,,,,,
269,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,900913.7500000021,False,,,,,,,,,,,,,,,,,,,,,,,,
270,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,900913.7500000021,False,,,,,,,,,,,,,,,,,,,,,,,,
271,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,900913.7500000021,False,,,,,,,,,,,,,,,,,,,,,,,,
272,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,900913.7500000021,False,,,,,,,,,,,,,,,,,,,,,,,,
273,2020-01-07 11:47:00,SELL,SELL_MODERATE,12073.6,GENERATED,,2,0,900913.7500000021,False,12076.65,12077.0,12073.05,12073.6,0.0,12077.81815145004,12078.477051164675,12081.413560652774,38.03782345221456,0.07414206421162817,1.1111813248054485,-1.0370392605938203,6.037275000000001,0.002078585859916743,-0.6588997146354814,-0.0006467422552458579,-0.026910990862683004,11.0,47.0,1.0,False,2.0,0.0,900913.7500000021
274,2020-01-07 11:47:00,SELL,SELL_MODERATE,12073.6,EXECUTED,,2,0,900913.7500000021,True,12076.65,12077.0,12073.05,12073.6,0.0,12077.81815145004,12078.477051164675,12081.413560652774,38.03782345221456,0.07414206421162817,1.1111813248054485,-1.0370392605938203,6.037275000000001,0.002078585859916743,-0.6588997146354814,-0.0006467422552458579,-0.026910990862683004,11.0,47.0,1.0,False,2.0,0.0,900913.7500000021
275,2020-01-07 12:32:00,SELL,SELL_MODERATE,12066.7,GENERATED,,0,1,903501.250000002,False,12068.35,12068.35,12064.5,12066.7,0.0,12071.669746937281,12073.823017442075,12075.095476524228,32.96934213482014,-1.1925341950300208,0.002302675806714477,-1.1948368708367352,6.033258333333334,0.0012239305113913431,-2.153270504793909,-0.0006952720614548102,-0.015743333940965165,12.0,32.0,1.0,False,0.0,1.0,903501.250000002
276,2020-01-07 12:32:00,SELL,SELL_MODERATE,12066.7,EXECUTED,,0,1,903501.250000002,True,12068.35,12068.35,12064.5,12066.7,0.0,12071.669746937281,12073.823017442075,12075.095476524228,32.96934213482014,-1.1925341950300208,0.002302675806714477,-1.1948368708367352,6.033258333333334,0.0012239305113913431,-2.153270504793909,-0.0006952720614548102,-0.015743333940965165,12.0,32.0,1.0,False,0.0,1.0,903501.250000002
277,2020-01-07 12:40:00,BUY,BUY_MODERATE,12077.05,GENERATED,,1,0,899620.0000000026,False,12074.8,12077.4,12074.8,12077.05,0.0,12072.852611833403,12072.790172333738,12074.100286014762,49.330702362539746,-0.4424384547965019,-1.017162485882493,0.5747240310859911,6.038208333333333,0.0013280133633732207,0.06243949966483342,0.0002443009346753122,0.02153307189973752,12.0,40.0,1.0,False,1.0,0.0,899620.0000000026
278,2020-01-07 12:40:00,BUY,BUY_MODERATE,12077.05,EXECUTED,,1,0,899620.0000000026,True,12074.8,12077.4,12074.8,12077.05,0.0,12072.852611833403,12072.790172333738,12074.100286014762,49.330702362539746,-0.4424384547965019,-1.017162485882493,0.5747240310859911,6.038208333333333,0.0013280133633732207,0.06243949966483342,0.0002443009346753122,0.02153307189973752,12.0,40.0,1.0,False,1.0,0.0,899620.0000000026
279,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,893620.0000000026,False,,,,,,,,,,,,,,,,,,,,,,,,
280,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,893620.0000000026,False,,,,,,,,,,,,,,,,,,,,,,,,
281,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,893620.0000000026,False,,,,,,,,,,,,,,,,,,,,,,,,
282,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,893620.0000000026,False,,,,,,,,,,,,,,,,,,,,,,,,
283,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,893620.0000000026,False,,,,,,,,,,,,,,,,,,,,,,,,
284,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,893620.0000000026,False,,,,,,,,,,,,,,,,,,,,,,,,
285,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,893620.0000000026,False,,,,,,,,,,,,,,,,,,,,,,,,
286,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,893620.0000000026,False,,,,,,,,,,,,,,,,,,,,,,,,
287,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,893620.0000000026,False,,,,,,,,,,,,,,,,,,,,,,,,
