equity,drawdown
6495117.536725258,0.04160660206672716
6498867.536725258,0.04160660206672716
6501867.536725258,0.04160660206672716
6505617.536725258,0.04160660206672716
6509367.536725258,0.04160660206672716
6513117.536725258,0.04160660206672716
6487973.786725258,0.04160660206672716
6468305.036725258,0.04160660206672716
6472055.036725258,0.04160660206672716
6475805.036725258,0.04160660206672716
6466692.536725258,0.04160660206672716
6457580.036725258,0.04160660206672716
