trade_id,strategy,action,entry_price,exit_price,pnl,pnl_points,pnl_percent,duration_minutes,exit_reason,risk_pct,risk_reward,market_regime,volatility_regime,confidence,entry_data,exit_data
40,trend_following,BUY,16630.2,16640.2,750.0,10.0,0.060131567870500655,1305.0,STOP_LOSS,0.6215890237696134,2.5,TRENDING,NORMAL,0.8,"{'price': 16630.2, 'rsi': 38.10728645127535, 'macd': 8.268878027676692, 'atr_pct': 0.16639263852165742, 'bb_position': -0.03680011606031644, 'ema_distance': 0.004990348515617764, 'trend_strength': 0.39327475232533987, 'hour': 14, 'day_of_week': 2}","{'price': 16640.0, 'rsi': 54.02444493268673, 'macd': 1.8342597087139438, 'atr_pct': 0.1112637362637397, 'bb_position': 0.28593201924181044, 'ema_distance': 0.0032941299317730435, 'trend_strength': 0.5858552803900116, 'hour': 12, 'day_of_week': 3}"
41,trend_following,SELL,16651.7,16662.4,-802.5000000000546,-10.700000000000728,-0.06425770341767344,45.0,STOP_LOSS,0.6164797299891109,2.5,TRENDING,NORMAL,0.8,"{'price': 16651.7, 'rsi': 50.81199613839372, 'macd': -5.53956886017113, 'atr_pct': 0.16090163252315115, 'bb_position': 0.7937326518882261, 'ema_distance': 0.025744347150698958, 'trend_strength': 0.7055265584654079, 'hour': 10, 'day_of_week': 4}","{'price': 16667.25, 'rsi': 56.543308940715484, 'macd': 1.1868456857882848, 'atr_pct': 0.16385855066501495, 'bb_position': 0.92334398229971, 'ema_distance': 0.024608448615720764, 'trend_strength': 0.6681349189817972, 'hour': 11, 'day_of_week': 4}"
42,trend_following,SELL,17353.5,17343.5,750.0,10.0,0.05762526291526205,1155.0,STOP_LOSS,0.9267400532828339,2.5,TRENDING,NORMAL,0.8,"{'price': 17353.5, 'rsi': 48.47918471964719, 'macd': -7.836339742691052, 'atr_pct': 0.1759011150488383, 'bb_position': 0.6850801625663628, 'ema_distance': 0.01960373575279868, 'trend_strength': 0.6214425149778016, 'hour': 15, 'day_of_week': 2}","{'price': 17367.3, 'rsi': 70.1023767360562, 'macd': -0.3923653375786671, 'atr_pct': 0.15673955405519988, 'bb_position': 0.9394351858746931, 'ema_distance': 0.01826162970200116, 'trend_strength': 0.3376587909340703, 'hour': 10, 'day_of_week': 3}"
43,trend_following,SELL,17353.5,17343.5,750.0,10.0,0.05762526291526205,1140.0,STOP_LOSS,0.9122919900912524,2.5,TRENDING,NORMAL,0.8,"{'price': 17353.5, 'rsi': 47.99542364177312, 'macd': -5.026566971282591, 'atr_pct': 0.1770330398561024, 'bb_position': 0.6987599841165377, 'ema_distance': 0.0009733329385328547, 'trend_strength': 0.5849399349840972, 'hour': 15, 'day_of_week': 2}","{'price': 17367.3, 'rsi': 70.1023767360562, 'macd': -0.3923653375786671, 'atr_pct': 0.15673955405519988, 'bb_position': 0.9394351858746931, 'ema_distance': 0.01826162970200116, 'trend_strength': 0.3376587909340703, 'hour': 10, 'day_of_week': 3}"
44,trend_following,SELL,17349.15,17339.15,750.0,10.0,0.05763971145560445,75.0,STOP_LOSS,1.0153655826538455,2.5,TRENDING,LOW,0.8,"{'price': 17349.15, 'rsi': 56.714751987625704, 'macd': -0.7335482026210229, 'atr_pct': 0.12275199978920093, 'bb_position': 0.6433125485570834, 'ema_distance': 0.0027171963728579787, 'trend_strength': 0.3416155640941959, 'hour': 13, 'day_of_week': 3}","{'price': 17339.15, 'rsi': 48.57636529927194, 'macd': -0.26801097179122735, 'atr_pct': 0.11178254330312047, 'bb_position': 0.48493115156051164, 'ema_distance': 0.00040039971002181783, 'trend_strength': 0.4627222411460282, 'hour': 14, 'day_of_week': 3}"
46,trend_following,SELL,17359.8,17349.8,750.0,10.0,0.05760435028053318,60.0,STOP_LOSS,0.6401709232025411,2.5,TRENDING,LOW,0.8,"{'price': 17359.8, 'rsi': 67.64958317365048, 'macd': -3.851069567237573, 'atr_pct': 0.11913814016948968, 'bb_position': 0.75086803111148, 'ema_distance': 0.0037329821959306854, 'trend_strength': 0.8024331139951922, 'hour': 12, 'day_of_week': 0}","{'price': 17362.9, 'rsi': 83.18369348170738, 'macd': 2.1869922565347224, 'atr_pct': 0.09262359892150909, 'bb_position': 0.8415723644922118, 'ema_distance': 0.030861893286533697, 'trend_strength': 0.5980612509977977, 'hour': 13, 'day_of_week': 0}"
45,trend_following,SELL,17348.0,17375.5,-2062.5,-27.5,-0.1585197140880793,1275.0,STOP_LOSS,1.1213184960553544,2.5,TRENDING,LOW,0.8,"{'price': 17348.0, 'rsi': 44.20473473341373, 'macd': -6.744250763946184, 'atr_pct': 0.13698573734312905, 'bb_position': 0.6335339848656112, 'ema_distance': 0.024852028530447743, 'trend_strength': 0.8553775558086701, 'hour': 12, 'day_of_week': 0}","{'price': 17417.05, 'rsi': 68.81303754023844, 'macd': 15.587348964025296, 'atr_pct': 0.12735878267067502, 'bb_position': 1.0046255177019405, 'ema_distance': 0.11051014959466059, 'trend_strength': 0.19530098131854667, 'hour': 9, 'day_of_week': 1}"
47,trend_following,BUY,17611.5,17621.5,750.0,10.0,0.05678108054396275,105.0,STOP_LOSS,0.9733179364484392,2.5,TRENDING,NORMAL,0.8,"{'price': 17611.5, 'rsi': 47.89851258949891, 'macd': 15.719538589590229, 'atr_pct': 0.2860549721975492, 'bb_position': 0.19902631075717223, 'ema_distance': 0.00874591742480532, 'trend_strength': 0.3194278992463367, 'hour': 12, 'day_of_week': 4}","{'price': 17573.15, 'rsi': 24.545918546516504, 'macd': -4.988824264390132, 'atr_pct': 0.28426076957501256, 'bb_position': 0.06789641652451249, 'ema_distance': 0.0842273696645943, 'trend_strength': 0.4563524502692097, 'hour': 14, 'day_of_week': 4}"
48,trend_following,SELL,17473.65,17481.1,-558.7499999997817,-7.44999999999709,-0.0426356256420215,15.0,STOP_LOSS,0.6135044539163444,2.5,TRENDING,NORMAL,0.8,"{'price': 17473.65, 'rsi': 57.517477372016494, 'macd': -16.03344172537254, 'atr_pct': 0.23046947015322372, 'bb_position': 0.9615442495901345, 'ema_distance': 0.02123967568149786, 'trend_strength': 0.48663889427368645, 'hour': 13, 'day_of_week': 1}","{'price': 17489.3, 'rsi': 67.75096593780664, 'macd': -9.292745577517053, 'atr_pct': 0.22366736886471872, 'bb_position': 0.9844727815757194, 'ema_distance': 0.021856890013881896, 'trend_strength': 0.48016738168775774, 'hour': 13, 'day_of_week': 1}"
49,trend_following,BUY,17535.6,17545.6,750.0,10.0,0.057026848240151466,12645.0,STOP_LOSS,0.6153795598169677,2.5,TRENDING,NORMAL,0.8,"{'price': 17535.6, 'rsi': 43.949544490343655, 'macd': 11.32446511298258, 'atr_pct': 0.15342258849752385, 'bb_position': -0.09577159238136249, 'ema_distance': 0.02900394231746621, 'trend_strength': 0.6136136437910222, 'hour': 15, 'day_of_week': 2}","{'price': 17482.95, 'rsi': 25.174735550846563, 'macd': -43.15013805367926, 'atr_pct': 0.28202987972363247, 'bb_position': -0.05024552714361264, 'ema_distance': 0.27644843847045286, 'trend_strength': 0.7676335853021495, 'hour': 9, 'day_of_week': 4}"
50,trend_following,BUY,17546.65,17556.65,750.0,10.0,0.05699093559169414,12630.0,STOP_LOSS,0.929223135323681,2.5,TRENDING,NORMAL,0.8,"{'price': 17546.65, 'rsi': 43.37006607344358, 'macd': 8.469691347996559, 'atr_pct': 0.15300030815813265, 'bb_position': 0.11144211140422577, 'ema_distance': 0.011185872150062769, 'trend_strength': 0.6116170901544511, 'hour': 15, 'day_of_week': 2}","{'price': 17482.95, 'rsi': 25.174735550846563, 'macd': -43.15013805367926, 'atr_pct': 0.28202987972363247, 'bb_position': -0.05024552714361264, 'ema_distance': 0.27644843847045286, 'trend_strength': 0.7676335853021495, 'hour': 9, 'day_of_week': 4}"
52,trend_following,BUY,17775.9,17773.15,-206.25,-2.75,-0.015470384059316266,30.0,STOP_LOSS,0.6103714251644007,2.5,TRENDING,NORMAL,0.8,"{'price': 17775.9, 'rsi': 36.3001129250848, 'macd': 17.663127346630063, 'atr_pct': 0.18865831989218293, 'bb_position': -0.18876626378681924, 'ema_distance': 0.051457151968627254, 'trend_strength': 0.35487950522473466, 'hour': 13, 'day_of_week': 2}","{'price': 17750.25, 'rsi': 33.73738675013331, 'macd': 5.812204513058532, 'atr_pct': 0.2142826962195718, 'bb_position': -0.14455893450852045, 'ema_distance': 0.027003785610276648, 'trend_strength': 0.458566698598571, 'hour': 13, 'day_of_week': 2}"
51,trend_following,BUY,17659.6,17669.6,750.0,10.0,0.056626424154567485,1740.0,STOP_LOSS,0.7609297100381678,2.5,TRENDING,LOW,0.8,"{'price': 17659.6, 'rsi': 44.432514432941225, 'macd': 11.37658353894949, 'atr_pct': 0.13477088948786503, 'bb_position': -0.013851714475497446, 'ema_distance': 0.024709663008796165, 'trend_strength': 0.7449578384337285, 'hour': 9, 'day_of_week': 1}","{'price': 17648.25, 'rsi': 18.134800294545443, 'macd': -25.428169227241597, 'atr_pct': 0.23134628888740721, 'bb_position': -0.09142887319950853, 'ema_distance': 0.21605571013840053, 'trend_strength': 0.636390317221905, 'hour': 14, 'day_of_week': 2}"
53,trend_following,BUY,17806.7,18251.8675,33387.56249999997,445.16749999999956,2.499999999999998,9795.0,TAKE_PROFIT,0.7100053888533017,2.5,TRENDING,LOW,0.8,"{'price': 17806.7, 'rsi': 51.40475838783167, 'macd': 14.002243909500976, 'atr_pct': 0.12780101229954463, 'bb_position': 0.23598043477601877, 'ema_distance': 0.06415910222876953, 'trend_strength': 0.4638770315340007, 'hour': 14, 'day_of_week': 3}","{'price': 18285.95, 'rsi': 72.80328064075664, 'macd': 46.34023550956408, 'atr_pct': 0.17146263348948904, 'bb_position': 1.109449637301733, 'ema_distance': 0.2361453659545793, 'trend_strength': 0.49429922948552496, 'hour': 9, 'day_of_week': 3}"
54,trend_following,BUY,17808.6,18253.815,33391.125000000015,445.21500000000015,2.5000000000000013,9780.0,TAKE_PROFIT,0.7870916882144287,2.5,TRENDING,LOW,0.8,"{'price': 17808.6, 'rsi': 53.8971197325684, 'macd': 11.387568242327688, 'atr_pct': 0.12646377913720774, 'bb_position': 0.26614024270161435, 'ema_distance': 0.044956543526872346, 'trend_strength': 0.5108521481693034, 'hour': 14, 'day_of_week': 3}","{'price': 18285.95, 'rsi': 72.80328064075664, 'macd': 46.34023550956408, 'atr_pct': 0.17146263348948904, 'bb_position': 1.109449637301733, 'ema_distance': 0.2361453659545793, 'trend_strength': 0.49429922948552496, 'hour': 9, 'day_of_week': 3}"
55,trend_following,BUY,18259.65,18240.8,-1413.7500000001637,-18.850000000002183,-0.10323308497152017,15.0,STOP_LOSS,0.5618224465152121,2.5,TRENDING,LOW,0.8,"{'price': 18259.65, 'rsi': 40.94831225410004, 'macd': 14.748382948102517, 'atr_pct': 0.1439160741228435, 'bb_position': -0.17729986922000332, 'ema_distance': 0.04059365625574072, 'trend_strength': 0.3243046273004039, 'hour': 14, 'day_of_week': 2}","{'price': 18221.0, 'rsi': 30.194761751588658, 'macd': 7.526882039037446, 'atr_pct': 0.16045065740472395, 'bb_position': -0.30370853021407807, 'ema_distance': 0.00877345279902091, 'trend_strength': 0.33914149883692607, 'hour': 14, 'day_of_week': 2}"
56,trend_following,BUY,17897.1,17907.1,750.0,10.0,0.055874974157824456,60.0,STOP_LOSS,0.7448365312841693,2.5,TRENDING,NORMAL,0.8,"{'price': 17897.1, 'rsi': 35.77519492274871, 'macd': 18.29364651272408, 'atr_pct': 0.21535811468258426, 'bb_position': 0.11407780261804028, 'ema_distance': 0.0602883029797, 'trend_strength': 0.40402855010603034, 'hour': 12, 'day_of_week': 1}","{'price': 17870.35, 'rsi': 39.92470315289233, 'macd': 8.962652968002658, 'atr_pct': 0.21799876811110275, 'bb_position': -0.04173377007004336, 'ema_distance': 0.0076725075480521595, 'trend_strength': 0.5915622277238138, 'hour': 13, 'day_of_week': 1}"
57,trend_following,BUY,17870.35,17880.35,750.0,10.0,0.055958613009817935,1350.0,STOP_LOSS,0.44825594482720044,2.5,TRENDING,NORMAL,0.8,"{'price': 17870.35, 'rsi': 39.92470315289233, 'macd': 8.962652968002658, 'atr_pct': 0.21799876811110275, 'bb_position': -0.04173377007004336, 'ema_distance': 0.0076725075480521595, 'trend_strength': 0.5915622277238138, 'hour': 13, 'day_of_week': 1}","{'price': 17873.5, 'rsi': 46.40416585602873, 'macd': 2.9204502848333505, 'atr_pct': 0.165748174671999, 'bb_position': 0.12667876772006204, 'ema_distance': 0.017775366827610117, 'trend_strength': 0.18326800525482706, 'hour': 12, 'day_of_week': 2}"
58,trend_following,BUY,18106.3,18071.3,-2625.0,-35.0,-0.19330288352672828,1125.0,STOP_LOSS,1.0428142201067132,2.5,TRENDING,LOW,0.8,"{'price': 18106.3, 'rsi': 51.07957705258349, 'macd': 12.152042411420553, 'atr_pct': 0.14223541766441314, 'bb_position': 0.30906348796431293, 'ema_distance': 0.03398091061632132, 'trend_strength': 0.6045804338006875, 'hour': 15, 'day_of_week': 0}","{'price': 18062.3, 'rsi': 36.07483547372668, 'macd': -2.593141670960904, 'atr_pct': 0.18629964068805951, 'bb_position': 0.011016550152933657, 'ema_distance': 0.05572602138927562, 'trend_strength': 0.7532009848437194, 'hour': 9, 'day_of_week': 1}"
59,trend_following,BUY,18109.45,18071.3,-2861.250000000109,-38.150000000001455,-0.21066349336949192,1110.0,STOP_LOSS,1.1366674999163608,2.5,TRENDING,LOW,0.8,"{'price': 18109.45, 'rsi': 49.17782017099767, 'macd': 10.517323905947705, 'atr_pct': 0.1402779843041701, 'bb_position': 0.36861345848388444, 'ema_distance': 0.025166437693470406, 'trend_strength': 0.6394616144049873, 'hour': 15, 'day_of_week': 0}","{'price': 18062.3, 'rsi': 36.07483547372668, 'macd': -2.593141670960904, 'atr_pct': 0.18629964068805951, 'bb_position': 0.011016550152933657, 'ema_distance': 0.05572602138927562, 'trend_strength': 0.7532009848437194, 'hour': 9, 'day_of_week': 1}"
60,trend_following,SELL,17992.6,17542.785,33736.1249999999,449.8149999999987,2.4999999999999925,7095.0,TAKE_PROFIT,0.9152788294671862,2.5,TRENDING,LOW,0.8,"{'price': 17992.6, 'rsi': 54.18683621125605, 'macd': -16.763759971690888, 'atr_pct': 0.1498830471574805, 'bb_position': 0.6556171113539125, 'ema_distance': 0.0639020927440613, 'trend_strength': 0.7502242172888074, 'hour': 13, 'day_of_week': 2}","{'price': 17519.15, 'rsi': 15.081674159648657, 'macd': -59.384571076680004, 'atr_pct': 0.2914769592947434, 'bb_position': 0.09203134093811172, 'ema_distance': 0.35354547370466727, 'trend_strength': 0.699942515109042, 'hour': 11, 'day_of_week': 0}"
61,trend_following,BUY,17510.0,17490.85,-1436.2500000001091,-19.150000000001455,-0.10936607652770676,15.0,STOP_LOSS,0.5129966942385272,2.5,TRENDING,NORMAL,0.8,"{'price': 17510.0, 'rsi': 35.96235748117695, 'macd': 10.560322131703288, 'atr_pct': 0.16513012972179134, 'bb_position': -0.12480643392672401, 'ema_distance': 0.020183244298099968, 'trend_strength': 0.4314681239940036, 'hour': 14, 'day_of_week': 2}","{'price': 17474.8, 'rsi': 23.900638282327918, 'macd': 3.425025991509756, 'atr_pct': 0.17190059808573147, 'bb_position': -0.22709733704704077, 'ema_distance': 0.03008785377876751, 'trend_strength': 0.4698675790339389, 'hour': 14, 'day_of_week': 2}"
62,trend_following,SELL,17088.7,17115.75395004707,-2029.046253530214,-27.05395004706952,-0.15831485160994996,45.0,STOP_LOSS,0.7284674022162493,2.5,TRENDING,NORMAL,0.8,"{'price': 17088.7, 'rsi': 51.378154402940325, 'macd': -40.745823498458776, 'atr_pct': 0.26661310857885595, 'bb_position': 0.7759013232902343, 'ema_distance': 0.14783333554510394, 'trend_strength': 0.6309407089124552, 'hour': 9, 'day_of_week': 1}","{'price': 17133.8, 'rsi': 61.09327646437656, 'macd': -13.669460022148996, 'atr_pct': 0.2643063084996619, 'bb_position': 0.8928925746168257, 'ema_distance': 0.03159139344480897, 'trend_strength': 0.5123904043813273, 'hour': 10, 'day_of_week': 1}"
63,trend_following,SELL,17091.2,17114.791050045227,-1769.328753391983,-23.59105004522644,-0.13803039017287516,30.0,STOP_LOSS,0.6352237256334087,2.5,TRENDING,NORMAL,0.8,"{'price': 17091.2, 'rsi': 54.443922481216475, 'macd': -31.360227351658978, 'atr_pct': 0.2660099098617212, 'bb_position': 0.7767406879680013, 'ema_distance': 0.08261707103185197, 'trend_strength': 0.5929562692403283, 'hour': 10, 'day_of_week': 1}","{'price': 17133.8, 'rsi': 61.09327646437656, 'macd': -13.669460022148996, 'atr_pct': 0.2643063084996619, 'bb_position': 0.8928925746168257, 'ema_distance': 0.03159139344480897, 'trend_strength': 0.5123904043813273, 'hour': 10, 'day_of_week': 1}"
65,trend_following,BUY,17443.3,17453.3,750.0,10.0,0.05732860181273039,120.0,STOP_LOSS,0.6688191679134313,2.5,TRENDING,NORMAL,0.8,"{'price': 17443.3, 'rsi': 33.27594742057097, 'macd': 10.775199753490597, 'atr_pct': 0.2428685266794978, 'bb_position': 0.06060856236322605, 'ema_distance': 0.023287553329302258, 'trend_strength': 0.38681568430843827, 'hour': 10, 'day_of_week': 4}","{'price': 17442.85, 'rsi': 29.525692620074395, 'macd': -1.801997607373778, 'atr_pct': 0.20036863241958566, 'bb_position': 0.14547843937150734, 'ema_distance': 0.0374906553507189, 'trend_strength': 0.6079963255989527, 'hour': 12, 'day_of_week': 4}"
64,trend_following,BUY,17385.3,17395.3,750.0,10.0,0.057519858731226954,5910.0,STOP_LOSS,0.8418737074727527,2.5,TRENDING,NORMAL,0.8,"{'price': 17385.3, 'rsi': 36.93942333057374, 'macd': 22.491916019942437, 'atr_pct': 0.20637303600496318, 'bb_position': -0.08111019382340635, 'ema_distance': 0.05012480097729884, 'trend_strength': 0.3921302924491051, 'hour': 10, 'day_of_week': 3}","{'price': 17391.65, 'rsi': 8.869966294127693, 'macd': -6.399656143988977, 'atr_pct': 0.20249865391068028, 'bb_position': -0.06960507118750225, 'ema_distance': 0.11412239370005872, 'trend_strength': 0.2257858238011077, 'hour': 12, 'day_of_week': 0}"
67,trend_following,SELL,17283.05,17297.21812328198,-2125.218492296881,-14.168123281979206,-0.0819769848607694,15.0,STOP_LOSS,0.8145151984468298,2.5,TRENDING,NORMAL,0.8,"{'price': 17283.05, 'rsi': 71.66759655399025, 'macd': -7.445097649444506, 'atr_pct': 0.1667199117880602, 'bb_position': 0.9385831586313085, 'ema_distance': 0.0024554898469692477, 'trend_strength': 0.5167743182058794, 'hour': 14, 'day_of_week': 2}","{'price': 17301.05, 'rsi': 72.76738205831603, 'macd': -3.5603655813501973, 'atr_pct': 0.16844559805825463, 'bb_position': 1.0454797631744248, 'ema_distance': 0.022658911914696316, 'trend_strength': 0.46912467528776747, 'hour': 14, 'day_of_week': 2}"
66,trend_following,SELL,17354.5,16920.6375,32539.687499999945,433.8624999999993,2.499999999999996,8415.0,TAKE_PROFIT,0.8565984836998963,2.5,TRENDING,NORMAL,0.8,"{'price': 17354.5, 'rsi': 63.37135614702195, 'macd': -18.205948916791385, 'atr_pct': 0.20836505970044972, 'bb_position': 0.7897466064722667, 'ema_distance': 0.038806643926728446, 'trend_strength': 0.5973371585208357, 'hour': 13, 'day_of_week': 1}","{'price': 16664.65, 'rsi': 13.994690201753329, 'macd': -98.53549820587432, 'atr_pct': 0.35517869090731313, 'bb_position': -0.06553194446625435, 'ema_distance': 0.6560450688861054, 'trend_strength': 0.5679516600088629, 'hour': 9, 'day_of_week': 0}"
68,trend_following,BUY,16750.4,17169.16,31406.99999999988,418.7599999999984,2.4999999999999902,9810.0,TAKE_PROFIT,0.5111650706808266,2.5,TRENDING,NORMAL,0.8,"{'price': 16750.4, 'rsi': 28.134721522966913, 'macd': 27.93713526321517, 'atr_pct': 0.22961072144972416, 'bb_position': -0.08497382219196967, 'ema_distance': 0.0902836340635182, 'trend_strength': 0.3461621603935622, 'hour': 14, 'day_of_week': 1}","{'price': 17194.65, 'rsi': 77.05767602604395, 'macd': 40.48579244522625, 'atr_pct': 0.21364618812080788, 'bb_position': 1.046489251508446, 'ema_distance': 0.2527591890808245, 'trend_strength': 0.1851734186456673, 'hour': 9, 'day_of_week': 1}"
69,trend_following,BUY,17209.95,17219.95,750.0,10.0,0.058105921283908436,180.0,STOP_LOSS,1.0826499453523695,2.5,TRENDING,LOW,0.8,"{'price': 17209.95, 'rsi': 39.46842304837948, 'macd': 8.642959771797905, 'atr_pct': 0.14615714414377912, 'bb_position': 0.21420260690906, 'ema_distance': 0.008867322815772944, 'trend_strength': 0.9028400905599105, 'hour': 12, 'day_of_week': 2}","{'price': 17218.6, 'rsi': 51.044273348308, 'macd': 5.9607105550094275, 'atr_pct': 0.10503591630977466, 'bb_position': 0.2774874972033306, 'ema_distance': 0.020151803417525913, 'trend_strength': 0.7570687261981891, 'hour': 15, 'day_of_week': 2}"
70,trend_following,BUY,17218.6,17228.6,1500.0,10.0,0.058076730976966764,1230.0,STOP_LOSS,0.9385807835968821,2.5,TRENDING,LOW,0.8,"{'price': 17218.6, 'rsi': 51.044273348308, 'macd': 5.9607105550094275, 'atr_pct': 0.10503591630977466, 'bb_position': 0.2774874972033306, 'ema_distance': 0.020151803417525913, 'trend_strength': 0.7570687261981891, 'hour': 15, 'day_of_week': 2}","{'price': 17206.9, 'rsi': 35.62554675571006, 'macd': 0.8274546611210098, 'atr_pct': 0.15367589247835142, 'bb_position': 0.06428702230752488, 'ema_distance': 0.006183192679975013, 'trend_strength': 0.8130404758112161, 'hour': 11, 'day_of_week': 3}"
